FILENAME;\Hard Disk2\Result\Lacto_600rpm_40C_O2control_BS20-pH-DO_15min_20190315_133013.csv
PROTOCOL;Lacto_600rpm_40C_O2control_BS20-pH-DO_15min
FILE_VERSION;3.3;
DATE START;2019-03-15;13:30:02
DATE END;2019-03-17;04:41:01;;Last Reading;157;Timestamp;309866                      
DEVICE;CX_0096A9B
USER;MFM-NT;COMMENT;no comment available
PLATETYPE;48Flowerplate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;3;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C1;B04;X12;;1;0.01762;37.52;0.0;32.20;45.04;16.52;0.00;
C1;B03;X11;;1;0.01845;39.45;0.0;32.30;45.10;16.32;0.00;
C1;B02;X10;;1;0.01930;38.86;0.0;32.40;45.17;16.11;0.00;
C1;B01;X9;;1;0.02015;47.73;0.0;32.50;45.23;15.91;0.00;
C1;C01;X17;;1;0.02101;49.39;0.0;32.50;45.36;15.68;0.00;
C1;C02;X18;;1;0.02184;39.78;0.0;32.70;45.42;15.55;0.00;
C1;C03;X19;;1;0.02269;37.93;0.0;32.70;45.49;15.35;0.00;
C1;C04;X20;;1;0.02354;38.27;0.0;32.90;45.49;15.07;0.00;
C1;C05;X21;;1;0.02434;36.31;0.0;33.00;45.69;14.94;0.00;
C1;C06;X22;;1;0.02524;36.03;0.0;33.00;45.62;14.73;0.00;
C1;C07;X23;;1;0.02604;25.43;0.0;33.10;45.69;14.45;0.00;
C1;C08;X24;;1;0.02695;9.08;0.0;33.20;45.69;14.25;0.00;
C1;D08;X32;;1;0.02780;9.38;0.0;33.40;45.68;14.10;0.00;
C1;D07;X31;;1;0.02865;10.94;0.0;33.40;45.62;13.83;0.00;
C1;D06;X30;;1;0.02950;9.95;0.0;33.50;45.69;13.70;0.00;
C1;D05;X29;;1;0.03036;9.78;0.0;33.50;45.69;13.49;0.00;
C1;D04;X28;;1;0.03121;10.14;0.0;33.70;45.62;13.29;0.00;
C1;D03;X27;;1;0.03207;9.75;0.0;33.70;45.65;13.08;0.00;
C1;D02;X26;;1;0.03287;8.97;0.0;33.80;45.69;12.90;0.00;
C1;D01;X25;;1;0.03377;8.26;0.0;33.90;45.73;12.69;0.00;
C1;E01;X33;;1;0.03462;7.99;0.0;34.00;45.61;12.55;0.00;
C1;E02;X34;;1;0.03547;10.03;0.0;34.00;45.67;12.39;0.00;
C1;E03;X35;;1;0.03632;9.85;0.0;34.20;45.48;12.24;0.00;
C1;E04;X36;;1;0.03716;10.93;0.0;34.20;45.48;12.05;0.00;
C1;E05;X37;;1;0.03799;9.91;0.0;34.30;45.22;11.93;0.00;
C1;E06;X38;;1;0.03887;11.13;0.0;34.40;45.15;11.76;0.00;
C1;E07;X39;;1;0.03973;11.63;0.0;34.50;44.77;11.63;0.00;
C1;E08;X40;;1;0.04058;9.12;0.0;34.50;44.65;11.46;0.00;
C1;F08;X48;;1;0.04143;7.87;0.0;34.60;44.32;11.33;0.00;
C1;F07;X47;;1;0.04228;10.41;0.0;34.70;44.18;11.15;0.00;
C1;F06;X46;;1;0.04313;9.50;0.0;34.70;43.88;11.03;0.00;
C1;F05;X45;;1;0.04397;9.34;0.0;34.80;43.73;10.92;0.00;
C1;F04;X44;;1;0.04482;10.47;0.0;34.90;43.41;10.78;0.00;
C1;F03;X43;;1;0.04567;10.02;0.0;34.90;43.32;10.63;0.00;
C1;F02;X42;;1;0.04653;9.51;0.0;35.00;43.09;10.53;0.00;
C1;F01;X41;;1;0.04737;8.30;0.0;35.00;42.92;10.41;0.00;
R;;;;2;0.04986;0.00;0.0;35.20;42.43;9.99;0.00;referencing skipped, REFERENCE VALUE is 0.0 
C1;A01;X1;;2;0.05404;19.40;33.8;35.40;41.66;9.46;0.00;
C1;A02;X2;;2;0.05485;21.42;37.1;35.40;41.53;9.37;0.00;
C1;A03;X3;;2;0.05566;22.06;37.7;35.40;41.47;9.27;0.00;
C1;A04;X4;;2;0.05650;22.60;38.8;35.50;41.27;9.10;0.00;
C1;A05;X5;;2;0.05735;24.04;40.2;35.50;41.08;9.00;0.00;
C1;A06;X6;;2;0.05820;23.76;39.8;35.50;40.95;8.96;0.00;
C1;A07;X7;;2;0.05904;23.57;50.9;35.50;40.88;8.86;0.00;
C1;A08;X8;;2;0.05989;44.84;53.9;35.60;40.75;8.76;0.00;
C1;B08;X16;;2;0.06074;43.67;54.6;35.60;40.69;8.66;0.00;
C1;B07;X15;;2;0.06159;34.62;27.7;35.70;40.56;8.56;0.00;
C1;B06;X14;;2;0.06244;23.83;39.7;35.70;40.50;8.46;0.00;
C1;B05;X13;;2;0.06329;20.56;37.6;35.70;40.37;8.37;0.00;
C1;B04;X12;;2;0.06415;21.80;38.8;35.70;40.31;8.29;0.00;
C1;B03;X11;;2;0.06500;21.09;38.3;35.70;40.18;8.18;0.00;
C1;B02;X10;;2;0.06585;21.08;37.9;35.70;40.18;8.14;0.00;
C1;B01;X9;;2;0.06669;18.25;34.3;35.70;40.05;8.04;0.00;
C1;C01;X17;;2;0.06753;21.93;37.4;35.70;39.91;7.95;0.00;
C1;C02;X18;;2;0.06838;21.18;37.5;35.70;39.84;7.86;0.00;
C1;C03;X19;;2;0.06924;20.65;37.8;35.70;39.84;7.77;0.00;
C1;C04;X20;;2;0.07008;21.29;38.7;35.80;39.65;7.73;0.00;
C1;C05;X21;;2;0.07093;23.22;40.2;35.80;39.65;7.65;0.00;
C1;C06;X22;;2;0.07179;23.41;40.5;35.80;39.59;7.56;0.00;
C1;C07;X23;;2;0.07262;22.27;38.5;35.80;39.52;7.46;0.00;
C1;C08;X24;;2;0.07347;40.64;54.3;35.80;39.40;7.43;0.00;
C1;D08;X32;;2;0.07431;42.27;54.3;35.80;39.40;7.34;0.00;
C1;D07;X31;;2;0.07512;41.11;54.3;35.90;39.20;7.25;0.00;
C1;D06;X30;;2;0.07592;38.78;54.3;35.90;39.20;7.22;0.00;
C1;D05;X29;;2;0.07673;38.80;54.4;35.90;39.14;7.15;0.00;
C1;D04;X28;;2;0.07753;36.05;54.6;35.90;39.14;7.12;0.00;
C1;D03;X27;;2;0.07834;34.55;54.7;35.80;39.13;7.02;0.00;
C1;D02;X26;;2;0.07919;29.73;54.7;35.90;39.01;6.94;0.00;
C1;D01;X25;;2;0.08004;33.39;54.3;35.90;39.01;6.92;0.00;
C1;E01;X33;;2;0.08089;33.58;54.4;35.80;38.87;6.81;0.00;
C1;E02;X34;;2;0.08174;29.77;54.4;35.90;38.91;6.73;0.00;
C1;E03;X35;;2;0.08259;31.78;54.3;35.90;38.82;6.71;0.00;
C1;E04;X36;;2;0.08344;40.69;54.4;35.80;38.79;6.62;0.00;
C1;E05;X37;;2;0.08429;39.28;54.5;35.80;38.68;6.53;0.00;
C1;E06;X38;;2;0.08514;38.79;54.1;35.80;38.71;6.52;0.00;
C1;E07;X39;;2;0.08598;42.61;54.0;35.80;38.62;6.43;0.00;
C1;E08;X40;;2;0.08678;44.38;54.2;35.80;38.68;6.41;0.00;
C1;F08;X48;;2;0.08761;49.46;54.1;35.80;38.55;6.33;0.00;
C1;F07;X47;;2;0.08842;44.79;54.0;35.80;38.56;6.30;0.00;
C1;F06;X46;;2;0.08922;38.59;53.9;35.70;38.49;6.22;0.00;
C1;F05;X45;;2;0.09004;42.60;54.2;35.80;38.43;6.19;0.00;
C1;F04;X44;;2;0.09084;36.12;54.0;35.70;38.43;6.18;0.00;
C1;F03;X43;;2;0.09170;31.06;54.1;35.70;38.43;6.10;0.00;
C1;F02;X42;;2;0.09255;38.22;54.3;35.70;38.36;6.03;0.00;
C1;F01;X41;;2;0.09342;29.76;54.0;35.70;38.29;6.00;0.00;
R;;;;3;0.09534;0.00;0.0;35.70;38.42;5.88;0.00;referencing skipped, REFERENCE VALUE is 0.0 
C1;A01;X1;;3;0.10511;58.59;45.0;35.80;39.85;5.37;0.00;
C1;A02;X2;;3;0.10594;54.56;48.1;35.80;40.01;5.29;0.00;
C1;A03;X3;;3;0.10681;57.10;49.0;35.90;40.11;5.28;0.00;
C1;A04;X4;;3;0.10766;54.33;50.5;35.90;40.28;5.27;0.00;
C1;A05;X5;;3;0.10850;52.64;54.7;35.90;40.31;5.19;0.00;
C1;A06;X6;;3;0.10936;60.39;62.0;35.90;40.41;5.17;0.00;
C1;A07;X7;;3;0.11020;48.59;58.0;35.90;40.56;5.16;0.00;
C1;A08;X8;;3;0.11104;85.65;54.7;36.00;40.62;5.08;0.00;
C1;B08;X16;;3;0.11189;77.14;50.1;36.00;40.61;5.06;0.00;
C1;B07;X15;;3;0.11274;52.93;54.0;36.00;40.78;5.05;0.00;
C1;B06;X14;;3;0.11358;60.89;59.6;36.00;40.81;4.96;0.00;
C1;B05;X13;;3;0.11443;59.22;54.3;36.10;40.83;4.94;0.00;
C1;B04;X12;;3;0.11528;58.64;50.5;36.10;40.81;4.87;0.00;
C1;B03;X11;;3;0.11612;57.49;50.3;36.20;40.90;4.86;0.00;
C1;B02;X10;;3;0.11697;57.18;48.8;36.20;40.81;4.84;0.00;
C1;B01;X9;;3;0.11782;60.42;48.4;36.20;40.89;4.78;0.00;
C1;C01;X17;;3;0.11867;56.80;48.0;36.30;40.88;4.78;0.00;
C1;C02;X18;;3;0.11951;53.80;48.0;36.40;40.95;4.75;0.00;
C1;C03;X19;;3;0.12036;55.49;51.7;36.40;40.88;4.68;0.00;
C1;C04;X20;;3;0.12120;56.50;49.9;36.40;40.93;4.68;0.00;
C1;C05;X21;;3;0.12208;62.75;54.5;36.50;40.82;4.66;0.00;
C1;C06;X22;;3;0.12291;62.45;57.1;36.50;40.90;4.64;0.00;
C1;C07;X23;;3;0.12375;62.84;63.1;36.50;40.88;4.57;0.00;
C1;C08;X24;;3;0.12459;73.68;46.3;36.60;40.91;4.57;0.00;
C1;D08;X32;;3;0.12545;84.50;51.0;36.70;40.88;4.55;0.00;
C1;D07;X31;;3;0.12630;88.74;51.9;36.70;40.85;4.54;0.00;
C1;D06;X30;;3;0.12715;80.90;50.0;36.80;40.88;4.48;0.00;
C1;D05;X29;;3;0.12800;79.97;55.3;36.80;40.78;4.46;0.00;
C1;D04;X28;;3;0.12886;78.20;54.9;36.90;40.76;4.46;0.00;
C1;D03;X27;;3;0.12970;76.36;57.9;36.90;40.71;4.45;0.00;
C1;D02;X26;;3;0.13056;79.96;60.1;37.00;40.56;4.43;0.00;
C1;D01;X25;;3;0.13141;72.22;59.3;37.00;40.26;4.37;0.00;
C1;E01;X33;;3;0.13225;69.37;55.3;37.00;40.16;4.36;0.00;
C1;E02;X34;;3;0.13310;73.89;59.3;37.10;39.92;4.35;0.00;
C1;E03;X35;;3;0.13395;69.33;56.3;37.20;39.72;4.33;0.00;
C1;E04;X36;;3;0.13479;69.83;53.3;37.20;39.47;4.33;0.00;
C1;E05;X37;;3;0.13565;78.98;50.4;37.30;39.33;4.27;0.00;
C1;E06;X38;;3;0.13650;83.27;51.0;37.40;38.95;4.25;0.00;
C1;E07;X39;;3;0.13736;88.29;52.5;37.40;38.87;4.24;0.00;
C1;E08;X40;;3;0.13821;79.01;49.8;37.40;38.62;4.24;0.00;
C1;F08;X48;;3;0.13905;68.85;49.8;37.40;38.35;4.17;0.00;
C1;F07;X47;;3;0.13987;83.86;52.8;37.50;38.10;4.17;0.00;
C1;F06;X46;;3;0.14074;93.91;56.5;37.50;37.96;4.15;0.00;
C1;F05;X45;;3;0.14161;81.67;51.1;37.50;37.71;4.14;0.00;
C1;F04;X44;;3;0.14244;67.71;52.9;37.60;37.64;4.13;0.00;
C1;F03;X43;;3;0.14324;74.25;57.8;37.60;37.45;4.12;0.00;
C1;F02;X42;;3;0.14414;72.03;61.4;37.70;37.32;4.06;0.00;
C1;F01;X41;;3;0.14499;75.96;57.6;37.70;37.13;4.05;0.00;
K;;;;;0.15037;;;;;;;PAUSE   ON;
K;;;;;0.18985;;;;;;;Close Cover;
K;;;;;0.26653;;;;;;;PAUSE   OFF;
R;;;;1;0.26669;49.07;0.0;38.20;35.61;6.52;0.00;test measure for referencing with gain 14 
C2;A01;X1;;1;0.27007;45.60;0.0;38.20;35.14;6.28;0.00; 
C2;A02;X2;;1;0.27087;37.42;0.0;38.30;34.99;6.20;0.00;
C2;A03;X3;;1;0.27172;37.15;0.0;38.30;34.98;6.17;0.00;
C2;A04;X4;;1;0.27256;35.56;0.0;38.30;34.73;6.08;0.00;
C2;A05;X5;;1;0.27341;33.27;0.0;38.30;34.80;6.07;0.00;
C2;A06;X6;;1;0.27421;25.99;0.0;38.40;34.66;5.99;0.00;
C2;A07;X7;;1;0.27501;4.68;0.0;38.40;34.60;5.91;0.00;
C2;A08;X8;;1;0.27580;8.96;0.0;38.40;34.40;5.89;0.00;
C2;B08;X16;;1;0.27662;8.95;0.0;38.40;34.40;5.87;0.00;
C2;B07;X15;;1;0.27743;7.85;0.0;38.40;34.30;5.80;0.00;
C2;B06;X14;;1;0.27826;29.11;0.0;38.40;34.21;5.71;0.00;
C2;B05;X13;;1;0.27912;34.37;0.0;38.40;34.16;5.70;0.00;
C2;B04;X12;;1;0.27996;36.92;0.0;38.40;34.15;5.67;0.00;
C2;B03;X11;;1;0.28082;38.57;0.0;38.40;34.03;5.59;0.00;
C2;B02;X10;;1;0.28167;37.93;0.0;38.40;34.01;5.57;0.00;
C2;B01;X9;;1;0.28252;46.38;0.0;38.40;33.89;5.51;0.00;
C2;C01;X17;;1;0.28337;48.00;0.0;38.40;33.82;5.46;0.00;
C2;C02;X18;;1;0.28424;38.86;0.0;38.40;33.83;5.39;0.00;
C2;C03;X19;;1;0.28508;37.15;0.0;38.40;33.83;5.38;0.00;
C2;C04;X20;;1;0.28593;37.70;0.0;38.40;33.70;5.30;0.00;
C2;C05;X21;;1;0.28677;36.69;0.0;38.40;33.63;5.27;0.00;
C2;C06;X22;;1;0.28761;35.94;0.0;38.40;33.63;5.26;0.00;
C2;C07;X23;;1;0.28845;24.41;0.0;38.40;33.64;5.19;0.00;
C2;C08;X24;;1;0.28929;11.10;0.0;38.40;33.58;5.16;0.00;
C2;D08;X32;;1;0.29014;9.53;0.0;38.40;33.55;5.08;0.00;
C2;D07;X31;;1;0.29094;11.41;0.0;38.40;33.53;5.07;0.00;
C2;D06;X30;;1;0.29173;10.21;0.0;38.40;33.49;4.98;0.00;
C2;D05;X29;;1;0.29252;9.70;0.0;38.40;33.44;4.96;0.00;
C2;D04;X28;;1;0.29331;10.28;0.0;38.40;33.43;4.95;0.00;
C2;D03;X27;;1;0.29411;9.97;0.0;38.40;33.43;4.88;0.00;
C2;D02;X26;;1;0.29493;9.12;0.0;38.40;33.38;4.86;0.00;
C2;D01;X25;;1;0.29582;8.42;0.0;38.40;33.44;4.85;0.00;
C2;E01;X33;;1;0.29667;8.18;0.0;38.40;33.37;4.78;0.00;
C2;E02;X34;;1;0.29751;10.03;0.0;38.40;33.30;4.75;0.00;
C2;E03;X35;;1;0.29835;9.93;0.0;38.30;33.30;4.68;0.00;
C2;E04;X36;;1;0.29920;11.10;0.0;38.30;33.30;4.67;0.00;
C2;E05;X37;;1;0.30000;9.84;0.0;38.30;33.23;4.65;0.00;
C2;E06;X38;;1;0.30079;11.19;0.0;38.30;33.23;4.64;0.00;
C2;E07;X39;;1;0.30157;11.60;0.0;38.30;33.23;4.64;0.00;
C2;E08;X40;;1;0.30235;9.04;0.0;38.30;33.24;4.57;0.00;
C2;F08;X48;;1;0.30319;7.95;0.0;38.30;33.17;4.55;0.00;
C2;F07;X47;;1;0.30399;10.48;0.0;38.30;33.17;4.54;0.00;
C2;F06;X46;;1;0.30477;9.56;0.0;38.20;33.10;4.47;0.00;
C2;F05;X45;;1;0.30557;9.63;0.0;38.20;33.19;4.44;0.00;
C2;F04;X44;;1;0.30639;10.37;0.0;38.20;33.10;4.43;0.00;
C2;F03;X43;;1;0.30719;10.04;0.0;38.20;33.10;4.44;0.00;
C2;F02;X42;;1;0.30803;9.22;0.0;38.20;33.16;4.36;0.00;
C2;F01;X41;;1;0.30887;8.45;0.0;38.20;33.17;4.34;0.00;
R;;;;2;0.31136;0.00;0.0;38.10;33.12;4.24;0.00;referencing skipped, REFERENCE VALUE is 0.0 
C2;A01;X1;;2;0.31579;18.62;34.1;38.00;33.18;4.14;0.00;
C2;A02;X2;;2;0.31660;20.78;37.3;38.00;33.16;4.14;0.00;
C2;A03;X3;;2;0.31741;21.48;38.1;38.00;33.24;4.06;0.00;
C2;A04;X4;;2;0.31824;22.05;39.0;38.00;33.29;4.05;0.00;
C2;A05;X5;;2;0.31908;23.35;40.5;38.00;33.52;4.05;0.00;
C2;A06;X6;;2;0.31992;23.02;39.2;38.00;33.62;4.03;0.00;
C2;A07;X7;;2;0.32073;42.56;21.9;38.00;33.67;4.02;0.00;
C2;A08;X8;;2;0.32152;44.10;54.2;38.00;33.87;3.95;0.00;
C2;B08;X16;;2;0.32235;42.94;54.5;38.00;34.00;3.94;0.00;
C2;B07;X15;;2;0.32317;33.31;28.9;38.00;34.20;3.92;0.00;
C2;B06;X14;;2;0.32397;22.74;39.7;38.00;34.33;3.93;0.00;
C2;B05;X13;;2;0.32478;19.87;38.2;38.00;34.56;3.86;0.00;
C2;B04;X12;;2;0.32562;21.37;39.0;38.00;34.66;3.85;0.00;
C2;B03;X11;;2;0.32648;20.79;38.5;38.00;34.99;3.85;0.00;
C2;B02;X10;;2;0.32733;20.53;37.9;38.00;35.04;3.83;0.00;
C2;B01;X9;;2;0.32817;17.57;34.6;38.00;35.19;3.83;0.00;
C2;C01;X17;;2;0.32915;21.22;37.5;38.00;35.18;3.81;0.00;
C2;C02;X18;;2;0.32998;20.43;37.6;38.00;35.37;3.75;0.00;
C2;C03;X19;;2;0.33079;20.07;38.0;38.00;35.44;3.73;0.00;
C2;C04;X20;;2;0.33161;20.76;38.7;38.00;35.64;3.73;0.00;
C2;C05;X21;;2;0.33242;22.49;40.5;38.10;35.70;3.72;0.00;
C2;C06;X22;;2;0.33328;21.44;39.5;38.10;35.83;3.66;0.00;
C2;C07;X23;;2;0.33413;21.88;37.9;38.20;35.90;3.65;0.00;
C2;C08;X24;;2;0.33497;22.66;50.1;38.20;36.15;3.65;0.00;
C2;D08;X32;;2;0.33583;41.62;54.2;38.20;36.15;3.63;0.00;
C2;D07;X31;;2;0.33668;40.67;54.7;38.20;36.21;3.62;0.00;
C2;D06;X30;;2;0.33754;38.58;54.4;38.20;36.27;3.62;0.00;
C2;D05;X29;;2;0.33839;38.51;54.7;38.30;36.40;3.62;0.00;
C2;D04;X28;;2;0.33924;35.28;54.5;38.30;36.40;3.55;0.00;
C2;D03;X27;;2;0.34009;34.02;54.5;38.40;36.47;3.55;0.00;
C2;D02;X26;;2;0.34089;29.04;54.7;38.40;36.53;3.55;0.00;
C2;D01;X25;;2;0.34179;32.56;54.4;38.40;36.53;3.53;0.00;
C2;E01;X33;;2;0.34263;32.77;54.3;38.50;36.53;3.53;0.00;
C2;E02;X34;;2;0.34349;29.05;54.2;38.50;36.60;3.54;0.00;
C2;E03;X35;;2;0.34433;31.12;54.4;38.50;36.60;3.52;0.00;
C2;E04;X36;;2;0.34519;40.13;54.6;38.60;36.67;3.51;0.00;
C2;E05;X37;;2;0.34603;38.93;54.5;38.70;36.67;3.51;0.00;
C2;E06;X38;;2;0.34688;38.70;54.5;38.70;36.67;3.51;0.00;
C2;E07;X39;;2;0.34774;42.63;54.2;38.70;36.67;3.44;0.00;
C2;E08;X40;;2;0.34860;43.86;54.3;38.80;36.73;3.44;0.00;
C2;F08;X48;;2;0.34945;49.06;54.1;38.90;36.67;3.44;0.00;
C2;F07;X47;;2;0.35030;44.77;54.1;38.90;36.54;3.42;0.00;
C2;F06;X46;;2;0.35115;38.58;54.1;38.90;36.41;3.43;0.00;
C2;F05;X45;;2;0.35196;42.27;54.0;39.00;36.35;3.43;0.00;
C2;F04;X44;;2;0.35275;35.71;54.0;39.00;36.15;3.42;0.00;
C2;F03;X43;;2;0.35357;30.40;54.0;39.00;35.91;3.42;0.00;
C2;F02;X42;;2;0.35437;37.77;54.1;39.00;35.76;3.42;0.00;
C2;F01;X41;;2;0.35518;28.92;54.4;39.20;35.77;3.42;0.00;
R;;;;3;0.35717;0.00;0.0;39.20;35.23;3.33;0.00;referencing skipped, REFERENCE VALUE is 0.0 
C2;A01;X1;;3;0.36694;60.25;54.0;39.60;33.69;3.23;0.00;
C2;A02;X2;;3;0.36774;60.03;54.1;39.60;33.43;3.22;0.00;
C2;A03;X3;;3;0.36854;60.07;55.1;39.60;33.43;3.23;0.00;
C2;A04;X4;;3;0.36938;58.36;58.5;39.60;33.30;3.23;0.00;
C2;A05;X5;;3;0.37023;55.00;60.3;39.60;33.23;3.22;0.00;
C2;A06;X6;;3;0.37108;59.87;64.7;39.70;33.17;3.23;0.00;
C2;A07;X7;;3;0.37193;51.28;54.7;39.70;33.10;3.21;0.00;
C2;A08;X8;;3;0.37278;97.29;60.5;39.70;33.04;3.20;0.00;
C2;B08;X16;;3;0.37368;90.44;58.3;39.70;32.97;3.20;0.00;
C2;B07;X15;;3;0.37450;55.26;62.6;39.70;32.91;3.21;0.00;
C2;B06;X14;;3;0.37532;62.65;64.0;39.70;32.85;3.20;0.00;
C2;B05;X13;;3;0.37616;62.48;61.0;39.70;32.78;3.20;0.00;
C2;B04;X12;;3;0.37702;62.66;56.7;39.70;32.72;3.20;0.00;
C2;B03;X11;;3;0.37787;57.47;57.1;39.70;32.65;3.14;0.00;
C2;B02;X10;;3;0.37871;57.65;54.4;39.70;32.65;3.13;0.00;
C2;B01;X9;;3;0.37955;62.17;53.8;39.70;32.66;3.13;0.00;
C2;C01;X17;;3;0.38040;59.97;53.2;39.70;32.58;3.12;0.00;
C2;C02;X18;;3;0.38125;55.58;54.7;39.70;32.53;3.12;0.00;
C2;C03;X19;;3;0.38211;57.86;56.0;39.70;32.52;3.13;0.00;
C2;C04;X20;;3;0.38296;57.71;57.5;39.70;32.46;3.12;0.00;
C2;C05;X21;;3;0.38381;64.65;59.7;39.70;32.39;3.11;0.00;
C2;C06;X22;;3;0.38467;63.19;65.0;39.70;32.39;3.11;0.00;
C2;C07;X23;;3;0.38551;59.75;65.1;39.70;32.39;3.11;0.00;
C2;C08;X24;;3;0.38636;52.68;64.4;39.70;32.33;3.10;0.00;
C2;D08;X32;;3;0.38720;97.66;59.5;39.70;32.32;3.09;0.00;
C2;D07;X31;;3;0.38805;99.43;59.5;39.70;32.27;3.10;0.00;
C2;D06;X30;;3;0.38889;91.10;57.4;39.70;32.26;3.04;0.00;
C2;D05;X29;;3;0.38974;88.24;62.0;39.70;32.20;3.03;0.00;
C2;D04;X28;;3;0.39058;87.20;61.2;39.70;32.20;3.04;0.00;
C2;D03;X27;;3;0.39143;84.74;62.9;39.70;32.20;3.04;0.00;
C2;D02;X26;;3;0.39227;82.78;64.2;39.70;32.19;3.03;0.00;
C2;D01;X25;;3;0.39312;79.50;61.6;39.60;32.20;3.03;0.00;
C2;E01;X33;;3;0.39396;75.50;62.3;39.70;32.19;3.03;0.00;
C2;E02;X34;;3;0.39481;76.69;64.1;39.60;32.13;3.02;0.00;
C2;E03;X35;;3;0.39560;75.76;64.3;39.60;32.14;3.02;0.00;
C2;E04;X36;;3;0.39651;79.88;59.7;39.60;32.13;3.02;0.00;
C2;E05;X37;;3;0.39735;87.64;57.5;39.60;32.13;3.02;0.00;
C2;E06;X38;;3;0.39819;93.15;58.3;39.60;32.07;3.01;0.00;
C2;E07;X39;;3;0.39903;99.65;59.6;39.60;32.07;3.01;0.00;
C2;E08;X40;;3;0.39989;92.52;57.1;39.60;32.07;3.01;0.00;
C2;F08;X48;;3;0.40074;79.63;56.6;39.50;31.99;3.00;0.00;
C2;F07;X47;;3;0.40161;94.49;59.1;39.50;32.07;3.01;0.00;
C2;F06;X46;;3;0.40244;103.56;63.7;39.50;32.07;3.01;0.00;
C2;F05;X45;;3;0.40329;90.57;58.9;39.50;32.00;3.00;0.00;
C2;F04;X44;;3;0.40416;75.34;59.3;39.50;32.00;3.01;0.00;
C2;F03;X43;;3;0.40500;79.07;63.8;39.50;32.07;3.01;0.00;
C2;F02;X42;;3;0.40586;72.66;64.5;39.50;32.07;3.01;0.00;
C2;F01;X41;;3;0.40671;79.36;63.3;39.50;31.94;3.01;0.00;
K;;;;;0.41266;;;;;;;PAUSE   ON;
K;;;;;0.43439;;;;;;;Close Cover;
K;;;;;0.51648;;;;;;;PAUSE   OFF;
R;;;;1;0.51668;48.40;0.0;39.70;31.87;6.08;0.00;test measure for referencing with gain 14 
C3;A01;X1;;1;0.52011;44.70;0.0;39.70;31.93;5.81;0.00; 
C3;A02;X2;;1;0.52097;36.75;0.0;39.70;31.90;5.78;0.00;
C3;A03;X3;;1;0.52181;36.52;0.0;39.70;31.81;5.70;0.00;
