FILENAME;\Hard Disk2\Result\NT_1400rpm_30C_BS15_5min_20180503_132133.csv
PROTOCOL;NT_1400rpm_30C_BS15_5min
FILE_VERSION;3.3;
DATE START;2018-05-03;13:49:00
DATE END;2018-05-07;08:36:01;;Last Reading;1055;Timestamp;1476408940                     
DEVICE;BL012-CX_13F9C7
USER;NT;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;48MTP;1;15;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1400.00
;;;;;;;;;;;;SET CYCLE TIME [min];5
;;;;;;;;;;;;SET EXP TIME [h];-218790464

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C1;B02;X10;;1;0.03323;22.92;0.0;31.40;53.98;22.23;0.00;;31.40;31.30;25.50
C1;B01;X9;;1;0.03371;23.09;0.0;31.50;53.79;22.23;0.00;;31.50;31.20;25.50
C1;C01;X17;;1;0.03416;21.74;0.0;31.50;53.59;22.23;0.00;;31.50;31.10;25.50
C1;C02;X18;;1;0.03462;22.15;0.0;31.70;53.40;22.24;0.00;;31.70;31.00;25.50
C1;C03;X19;;1;0.03506;22.47;0.0;31.70;53.20;22.23;0.00;;31.70;30.90;25.50
C1;C04;X20;;1;0.03550;22.50;0.0;31.80;53.13;22.23;0.00;;31.80;30.90;25.50
C1;C05;X21;;1;0.03595;21.85;0.0;31.90;53.07;22.23;0.00;;31.90;30.70;25.50
C1;C06;X22;;1;0.03640;21.67;0.0;31.90;52.81;22.23;0.00;;31.90;30.70;25.50
C1;C07;X23;;1;0.03684;21.65;0.0;32.00;52.68;22.23;0.00;;32.00;30.60;25.50
C1;C08;X24;;1;0.03729;22.47;0.0;32.00;52.55;22.19;0.00;;32.00;30.50;25.50
C1;D08;X32;;1;0.03776;23.53;0.0;32.00;52.41;22.19;0.00;;32.00;30.50;25.50
C1;D07;X31;;1;0.03820;22.69;0.0;32.10;52.35;22.20;0.00;;32.10;30.40;25.50
C1;D06;X30;;1;0.03866;22.27;0.0;32.20;52.22;22.19;0.00;;32.20;30.30;25.50
C1;D05;X29;;1;0.03909;22.06;0.0;32.20;52.03;22.20;0.00;;32.20;30.30;25.60
C1;D04;X28;;1;0.03954;22.62;0.0;32.30;51.90;22.17;0.00;;32.30;30.20;25.60
C1;D03;X27;;1;0.04004;23.25;0.0;32.40;51.72;22.16;0.00;;32.40;30.20;25.60
C1;D02;X26;;1;0.04048;22.32;0.0;32.40;51.70;22.17;0.00;;32.40;30.20;25.60
C1;D01;X25;;1;0.04094;21.73;0.0;32.40;51.57;22.16;0.00;;32.40;30.20;25.60
C1;E01;X33;;1;0.04140;21.09;0.0;32.50;51.44;22.16;0.00;;32.50;30.20;25.60
C1;E02;X34;;1;0.04185;22.61;0.0;32.50;51.31;22.13;0.00;;32.50;30.10;25.60
C1;E03;X35;;1;0.04236;24.23;0.0;32.50;51.31;22.13;0.00;;32.50;30.10;25.60
C1;E04;X36;;1;0.04280;23.95;0.0;32.50;51.07;22.13;0.00;;32.50;30.10;25.60
C1;E05;X37;;1;0.04324;22.51;0.0;32.60;50.98;22.13;0.00;;32.60;30.10;25.60
C1;E06;X38;;1;0.04372;23.15;0.0;32.70;50.85;22.13;0.00;;32.70;30.10;25.60
C1;E07;X39;;1;0.04418;23.16;0.0;32.70;50.72;22.13;0.00;;32.70;30.10;25.60
C1;E08;X40;;1;0.04462;21.51;0.0;32.70;50.59;22.10;0.00;;32.70;30.00;25.60
C1;F08;X48;;1;0.04508;21.42;0.0;32.70;50.47;22.10;0.00;;32.70;30.00;25.60
C1;F07;X47;;1;0.04552;23.34;0.0;32.70;50.49;22.10;0.00;;32.70;29.90;25.60
C1;F06;X46;;1;0.04597;22.21;0.0;32.80;50.32;22.10;0.00;;32.80;29.90;25.60
C1;F05;X45;;1;0.04640;22.71;0.0;32.80;50.20;22.10;0.00;;32.80;29.90;25.60
C1;F04;X44;;1;0.04685;23.76;0.0;32.80;50.13;22.10;0.00;;32.80;29.90;25.60
C1;F03;X43;;1;0.04730;22.73;0.0;32.80;50.07;22.06;0.00;;32.80;29.90;25.60
C1;F02;X42;;1;0.04779;21.96;0.0;32.80;50.08;22.06;0.00;;32.80;29.90;25.60
C1;F01;X41;;1;0.04824;20.94;0.0;32.90;50.00;22.06;0.00;;32.90;29.90;25.60
R;;;;1;0.10746;391.88;0.0;30.40;56.20;21.84;0.00;test measure for referencing with gain 7 ;30.40;29.90;26.50
C2;A01;X1;;1;0.11046;24.24;0.0;30.20;56.53;21.84;0.00;;30.20;29.90;26.60
C2;A02;X2;;1;0.11091;24.05;0.0;30.20;56.59;21.84;0.00;;30.20;29.90;26.60
C2;A03;X3;;1;0.11139;26.95;0.0;30.20;56.72;21.84;0.00;;30.20;29.90;26.60
C2;A04;X4;;1;0.11184;26.56;0.0;30.10;56.92;21.84;0.00;;30.10;29.90;26.60
C2;A05;X5;;1;0.11228;27.77;0.0;30.10;57.05;21.84;0.00;;30.10;29.90;26.60
C2;A06;X6;;1;0.11276;27.20;0.0;30.10;57.05;21.84;0.00;;30.10;29.90;26.60
C2;A07;X7;;1;0.11320;30.91;0.0;30.10;57.11;21.84;0.00;;30.10;29.90;26.60
C2;A08;X8;;1;0.11364;30.71;0.0;30.10;57.24;21.84;0.00;;30.10;29.90;26.60
C2;B08;X16;;1;0.11417;21.01;0.0;30.10;57.31;21.84;0.00;;30.10;29.90;26.60
C2;B07;X15;;1;0.11462;21.39;0.0;30.00;57.37;21.84;0.00;;30.00;29.90;26.60
C2;B06;X14;;1;0.11512;21.21;0.0;30.00;57.51;21.84;0.00;;30.00;29.90;26.60
C2;B05;X13;;1;0.11557;21.57;0.0;30.00;57.49;21.84;0.00;;30.00;29.90;26.60
C2;B04;X12;;1;0.11600;21.47;0.0;30.00;57.57;21.84;0.00;;30.00;29.90;26.70
C2;B03;X11;;1;0.11644;21.92;0.0;30.00;57.63;21.84;0.00;;30.00;29.90;26.70
C2;B02;X10;;1;0.11688;22.92;0.0;30.00;57.76;21.84;0.00;;30.00;29.90;26.70
C2;B01;X9;;1;0.11733;22.97;0.0;30.00;57.93;21.83;0.00;;30.00;29.90;26.70
C2;C01;X17;;1;0.11780;21.80;0.0;30.00;57.95;21.84;0.00;;30.00;30.00;26.70
C2;C02;X18;;1;0.11826;22.21;0.0;29.90;58.09;21.84;0.00;;29.90;29.90;26.70
C2;C03;X19;;1;0.11870;22.61;0.0;29.90;58.15;21.84;0.00;;29.90;29.90;26.70
C2;C04;X20;;1;0.11915;22.53;0.0;29.90;58.22;21.84;0.00;;29.90;29.90;26.70
C2;C05;X21;;1;0.11959;21.96;0.0;29.90;58.23;21.84;0.00;;29.90;29.90;26.70
C2;C06;X22;;1;0.12004;21.76;0.0;29.90;58.22;21.84;0.00;;29.90;29.90;26.80
C2;C07;X23;;1;0.12052;21.74;0.0;29.90;58.35;21.84;0.00;;29.90;29.90;26.80
C2;C08;X24;;1;0.12096;22.61;0.0;29.90;58.42;21.84;0.00;;29.90;29.90;26.80
C2;D08;X32;;1;0.12144;23.59;0.0;29.90;58.48;21.84;0.00;;29.90;29.90;26.80
C2;D07;X31;;1;0.12188;22.81;0.0;29.90;58.61;21.84;0.00;;29.90;29.90;26.80
C2;D06;X30;;1;0.12232;22.34;0.0;29.90;58.62;21.84;0.00;;29.90;29.80;26.80
C2;D05;X29;;1;0.12280;22.19;0.0;29.80;58.68;21.84;0.00;;29.80;29.90;26.80
C2;D04;X28;;1;0.12325;22.65;0.0;29.80;58.74;21.84;0.00;;29.80;29.90;26.80
C2;D03;X27;;1;0.12371;23.44;0.0;29.80;58.81;21.84;0.00;;29.80;29.80;26.80
C2;D02;X26;;1;0.12415;22.40;0.0;29.80;58.94;21.84;0.00;;29.80;29.90;26.80
C2;D01;X25;;1;0.12459;21.80;0.0;29.80;59.03;21.83;0.00;;29.80;29.90;26.80
C2;E01;X33;;1;0.12508;21.18;0.0;29.80;58.99;21.83;0.00;;29.80;29.90;26.80
C2;E02;X34;;1;0.12554;22.66;0.0;29.80;59.13;21.84;0.00;;29.80;29.80;26.80
C2;E03;X35;;1;0.12600;24.36;0.0;29.70;59.27;21.84;0.00;;29.70;29.80;26.80
C2;E04;X36;;1;0.12644;24.02;0.0;29.70;59.26;21.84;0.00;;29.70;29.80;26.80
C2;E05;X37;;1;0.12689;22.62;0.0;29.70;59.39;21.85;0.00;;29.70;29.80;26.80
C2;E06;X38;;1;0.12736;23.27;0.0;29.70;59.39;21.84;0.00;;29.70;29.80;26.80
C2;E07;X39;;1;0.12780;23.23;0.0;29.70;59.46;21.84;0.00;;29.70;29.80;26.80
C2;E08;X40;;1;0.12825;21.58;0.0;29.70;59.52;21.84;0.00;;29.70;29.80;26.80
C2;F08;X48;;1;0.12872;21.45;0.0;29.70;59.59;21.83;0.00;;29.70;29.80;26.80
C2;F07;X47;;1;0.12916;23.53;0.0;29.70;59.66;21.84;0.00;;29.70;29.80;26.90
C2;F06;X46;;1;0.12963;22.22;0.0;29.70;59.75;21.84;0.00;;29.70;29.80;26.80
C2;F05;X45;;1;0.13006;22.80;0.0;29.70;59.72;21.84;0.00;;29.70;29.80;26.90
C2;F04;X44;;1;0.13051;23.84;0.0;29.70;59.72;21.84;0.00;;29.70;29.80;26.90
C2;F03;X43;;1;0.13096;22.75;0.0;29.70;59.78;21.84;0.00;;29.70;29.80;26.90
C2;F02;X42;;1;0.13140;22.07;0.0;29.70;59.92;21.84;0.00;;29.70;29.80;26.90
C2;F01;X41;;1;0.13184;20.92;0.0;29.60;59.92;21.84;0.00;;29.60;29.80;26.90
R;;;;1;0.19083;392.72;0.0;29.50;64.73;21.85;0.00;test measure for referencing with gain 7 ;29.50;29.90;27.70
C3;A01;X1;;1;0.19381;24.52;0.0;29.50;64.86;21.85;0.00;;29.50;29.90;27.80
C3;A02;X2;;1;0.19427;24.44;0.0;29.50;64.86;21.85;0.00;;29.50;29.90;27.80
C3;A03;X3;;1;0.19474;26.90;0.0;29.50;64.87;21.85;0.00;;29.50;29.90;27.80
C3;A04;X4;;1;0.19518;26.90;0.0;29.50;64.86;21.85;0.00;;29.50;29.90;27.80
C3;A05;X5;;1;0.19564;27.77;0.0;29.50;64.93;21.85;0.00;;29.50;29.80;27.80
C3;A06;X6;;1;0.19610;27.54;0.0;29.50;64.93;21.85;0.00;;29.50;29.90;27.80
C3;A07;X7;;1;0.19654;31.15;0.0;29.50;64.99;21.85;0.00;;29.50;29.80;27.80
C3;A08;X8;;1;0.19701;31.07;0.0;29.50;64.99;21.84;0.00;;29.50;29.80;27.80
C3;B08;X16;;1;0.19748;21.01;0.0;29.50;65.02;21.85;0.00;;29.50;29.80;27.80
C3;B07;X15;;1;0.19793;21.37;0.0;29.50;65.00;21.85;0.00;;29.50;29.80;27.80
C3;B06;X14;;1;0.19838;21.16;0.0;29.50;64.99;21.85;0.00;;29.50;29.80;27.80
C3;B05;X13;;1;0.19882;21.54;0.0;29.50;65.06;21.85;0.00;;29.50;29.80;27.80
C3;B04;X12;;1;0.19929;21.47;0.0;29.50;65.05;21.85;0.00;;29.50;29.80;27.80
C3;B03;X11;;1;0.19975;21.84;0.0;29.50;65.02;21.85;0.00;;29.50;29.90;27.80
C3;B02;X10;;1;0.20022;22.89;0.0;29.50;64.99;21.85;0.00;;29.50;29.90;27.80
C3;B01;X9;;1;0.20066;22.97;0.0;29.50;65.06;21.85;0.00;;29.50;29.80;27.80
C3;C01;X17;;1;0.20113;21.78;0.0;29.50;65.06;21.85;0.00;;29.50;29.80;27.90
C3;C02;X18;;1;0.20161;22.21;0.0;29.60;65.06;21.85;0.00;;29.60;29.80;27.90
C3;C03;X19;;1;0.20206;22.53;0.0;29.50;65.06;21.85;0.00;;29.50;29.80;27.90
C3;C04;X20;;1;0.20250;22.48;0.0;29.60;65.13;21.85;0.00;;29.60;29.80;27.90
C3;C05;X21;;1;0.20298;21.87;0.0;29.60;65.13;21.85;0.00;;29.60;29.80;27.90
C3;C06;X22;;1;0.20344;21.78;0.0;29.60;65.19;21.85;0.00;;29.60;29.80;27.90
C3;C07;X23;;1;0.20393;21.70;0.0;29.60;65.19;21.85;0.00;;29.60;29.80;27.90
C3;C08;X24;;1;0.20439;22.58;0.0;29.60;65.19;21.85;0.00;;29.60;29.80;27.90
C3;D08;X32;;1;0.20486;23.61;0.0;29.60;65.25;21.85;0.00;;29.60;29.80;27.90
C3;D07;X31;;1;0.20531;22.78;0.0;29.60;65.31;21.85;0.00;;29.60;29.70;27.90
C3;D06;X30;;1;0.20577;22.36;0.0;29.60;65.25;21.85;0.00;;29.60;29.70;27.90
C3;D05;X29;;1;0.20621;22.16;0.0;29.70;65.32;21.85;0.00;;29.70;29.70;27.90
C3;D04;X28;;1;0.20669;22.68;0.0;29.70;65.32;21.85;0.00;;29.70;29.70;27.90
C3;D03;X27;;1;0.20713;23.39;0.0;29.60;65.32;21.85;0.00;;29.60;29.80;27.90
C3;D02;X26;;1;0.20760;22.38;0.0;29.70;65.39;21.85;0.00;;29.70;29.80;27.90
C3;D01;X25;;1;0.20809;21.82;0.0;29.70;65.47;21.85;0.00;;29.70;29.80;27.90
C3;E01;X33;;1;0.20856;21.10;0.0;29.70;65.45;21.85;0.00;;29.70;29.80;27.90
C3;E02;X34;;1;0.20900;22.74;0.0;29.70;65.45;21.85;0.00;;29.70;29.80;27.90
C3;E03;X35;;1;0.20944;24.33;0.0;29.70;65.45;21.85;0.00;;29.70;29.80;27.90
C3;E04;X36;;1;0.20990;24.05;0.0;29.70;65.45;21.82;0.00;;29.70;29.80;27.90
C3;E05;X37;;1;0.21037;22.56;0.0;29.70;65.53;21.82;0.00;;29.70;29.80;27.90
C3;E06;X38;;1;0.21083;23.28;0.0;29.70;65.51;21.82;0.00;;29.70;29.80;27.90
C3;E07;X39;;1;0.21128;23.26;0.0;29.70;65.51;21.82;0.00;;29.70;29.80;27.90
C3;E08;X40;;1;0.21172;21.60;0.0;29.70;65.45;21.82;0.00;;29.70;29.80;27.90
C3;F08;X48;;1;0.21223;21.48;0.0;29.70;65.45;21.81;0.00;;29.70;29.80;28.00
C3;F07;X47;;1;0.21270;23.47;0.0;29.70;65.52;21.82;0.00;;29.70;29.80;28.00
C3;F06;X46;;1;0.21315;22.30;0.0;29.70;65.58;21.81;0.00;;29.70;29.80;28.00
C3;F05;X45;;1;0.21359;22.76;0.0;29.70;65.51;21.82;0.00;;29.70;29.80;28.00
C3;F04;X44;;1;0.21403;23.85;0.0;29.70;65.51;21.82;0.00;;29.70;29.80;28.00
C3;F03;X43;;1;0.21448;22.76;0.0;29.70;65.51;21.82;0.00;;29.70;29.80;28.00
C3;F02;X42;;1;0.21502;21.98;0.0;29.70;65.58;21.82;0.00;;29.70;29.90;28.00
C3;F01;X41;;1;0.21552;20.89;0.0;29.70;65.51;21.82;0.00;;29.70;29.90;28.00
R;;;;1;0.27419;394.02;0.0;30.00;67.85;21.81;0.00;test measure for referencing with gain 7 ;30.00;29.80;28.70
C4;A01;X1;;1;0.27714;25.11;0.0;30.10;67.80;21.81;0.00;;30.10;29.80;28.70
C4;A02;X2;;1;0.27764;24.78;0.0;30.10;67.83;21.81;0.00;;30.10;29.80;28.80
C4;A03;X3;;1;0.27808;27.18;0.0;30.10;67.80;21.81;0.00;;30.10;29.70;28.80
C4;A04;X4;;1;0.27852;27.12;0.0;30.10;67.79;21.81;0.00;;30.10;29.70;28.80
C4;A05;X5;;1;0.27895;27.94;0.0;30.10;67.80;21.81;0.00;;30.10;29.70;28.80
C4;A06;X6;;1;0.27941;27.81;0.0;30.10;67.86;21.81;0.00;;30.10;29.70;28.80
C4;A07;X7;;1;0.27991;31.61;0.0;30.10;67.80;21.81;0.00;;30.10;29.70;28.80
C4;A08;X8;;1;0.28035;31.70;0.0;30.10;67.80;21.81;0.00;;30.10;29.70;28.80
C4;B08;X16;;1;0.28082;21.05;0.0;30.10;67.79;21.80;0.00;;30.10;29.70;28.80
C4;B07;X15;;1;0.28126;21.40;0.0;30.10;67.79;21.81;0.00;;30.10;29.70;28.80
C4;B06;X14;;1;0.28171;21.19;0.0;30.10;67.86;21.81;0.00;;30.10;29.70;28.80
C4;B05;X13;;1;0.28221;21.54;0.0;30.10;67.86;21.81;0.00;;30.10;29.70;28.80
C4;B04;X12;;1;0.28266;21.50;0.0;30.10;67.91;21.81;0.00;;30.10;29.80;28.80
C4;B03;X11;;1;0.28310;21.84;0.0;30.10;67.86;21.81;0.00;;30.10;29.80;28.80
C4;B02;X10;;1;0.28358;22.92;0.0;30.10;67.86;21.81;0.00;;30.10;29.80;28.90
C4;B01;X9;;1;0.28403;22.91;0.0;30.10;67.86;21.81;0.00;;30.10;29.80;28.90
C4;C01;X17;;1;0.28450;21.77;0.0;30.10;67.86;21.81;0.00;;30.10;29.80;28.90
C4;C02;X18;;1;0.28494;22.23;0.0;30.10;67.93;21.81;0.00;;30.10;29.80;28.90
C4;C03;X19;;1;0.28539;22.55;0.0;30.10;67.92;21.81;0.00;;30.10;29.80;28.90
C4;C04;X20;;1;0.28587;22.48;0.0;30.10;67.86;21.81;0.00;;30.10;29.90;28.90
C4;C05;X21;;1;0.28631;21.82;0.0;30.10;67.86;21.81;0.00;;30.10;29.80;28.90
C4;C06;X22;;1;0.28676;21.71;0.0;30.10;67.92;21.81;0.00;;30.10;29.80;28.90
C4;C07;X23;;1;0.28722;21.70;0.0;30.10;67.99;21.81;0.00;;30.10;29.80;28.90
C4;C08;X24;;1;0.28767;22.58;0.0;30.10;68.00;21.81;0.00;;30.10;29.80;28.90
C4;D08;X32;;1;0.28814;23.58;0.0;30.10;68.06;21.81;0.00;;30.10;29.80;28.90
C4;D07;X31;;1;0.28857;22.67;0.0;30.10;68.06;21.81;0.00;;30.10;29.80;28.90
C4;D06;X30;;1;0.28903;22.24;0.0;30.10;68.06;21.81;0.00;;30.10;29.80;28.90
C4;D05;X29;;1;0.28948;22.07;0.0;30.10;68.06;21.81;0.00;;30.10;29.80;28.90
C4;D04;X28;;1;0.28993;22.59;0.0;30.10;68.12;21.81;0.00;;30.10;29.80;29.00
C4;D03;X27;;1;0.29038;23.31;0.0;30.10;68.06;21.81;0.00;;30.10;29.80;29.00
C4;D02;X26;;1;0.29083;22.32;0.0;30.10;68.12;21.82;0.00;;30.10;29.80;29.00
C4;D01;X25;;1;0.29133;21.71;0.0;30.10;68.12;21.82;0.00;;30.10;29.80;29.00
C4;E01;X33;;1;0.29179;21.04;0.0;30.10;68.12;21.81;0.00;;30.10;29.80;29.00
C4;E02;X34;;1;0.29223;22.58;0.0;30.10;68.14;21.82;0.00;;30.10;29.80;29.00
C4;E03;X35;;1;0.29271;24.30;0.0;30.10;68.11;21.82;0.00;;30.10;29.80;29.00
C4;E04;X36;;1;0.29316;23.98;0.0;30.10;68.19;21.82;0.00;;30.10;29.80;29.00
C4;E05;X37;;1;0.29362;22.50;0.0;30.10;68.19;21.82;0.00;;30.10;29.80;29.00
C4;E06;X38;;1;0.29406;23.21;0.0;30.10;68.25;21.82;0.00;;30.10;29.80;29.00
C4;E07;X39;;1;0.29450;23.16;0.0;30.10;68.26;21.82;0.00;;30.10;29.80;29.10
C4;E08;X40;;1;0.29499;21.52;0.0;30.10;68.33;21.82;0.00;;30.10;29.80;29.00
C4;F08;X48;;1;0.29547;21.45;0.0;30.10;68.26;21.81;0.00;;30.10;29.80;29.10
C4;F07;X47;;1;0.29592;23.47;0.0;30.10;68.32;21.82;0.00;;30.10;29.80;29.10
C4;F06;X46;;1;0.29636;22.22;0.0;30.10;68.32;21.82;0.00;;30.10;29.80;29.10
C4;F05;X45;;1;0.29680;22.70;0.0;30.10;68.38;21.82;0.00;;30.10;29.80;29.10
C4;F04;X44;;1;0.29727;23.75;0.0;30.10;68.41;21.82;0.00;;30.10;29.80;29.10
C4;F03;X43;;1;0.29771;22.70;0.0;30.10;68.38;21.82;0.00;;30.10;29.80;29.10
C4;F02;X42;;1;0.29819;21.99;0.0;30.10;68.32;21.81;0.00;;30.10;29.80;29.10
C4;F01;X41;;1;0.29863;20.92;0.0;30.10;68.32;21.81;0.00;;30.10;29.80;29.10
K;;;;;0.32453;;;;;;;PAUSE   ON;
K;;;;;0.33018;;;;;;;SWITCH SETPOINT:Freq.=0;
K;;;;;0.33149;;;;;;;SWITCH SETPOINT:Freq.=1400;
K;;;;;0.35731;;;;;;;PAUSE   OFF;
R;;;;1;0.35750;389.97;0.0;30.10;62.71;21.80;0.00;test measure for referencing with gain 7 ;30.10;29.80;29.30
C5;A01;X1;;1;0.36051;25.16;0.0;30.20;63.69;21.85;0.00; ;30.20;29.90;29.30
C5;A02;X2;;1;0.36096;24.33;0.0;30.20;63.82;21.86;0.00;;30.20;29.90;29.30
C5;A03;X3;;1;0.36142;27.46;0.0;30.20;64.34;21.86;0.00;;30.20;29.90;29.30
C5;A04;X4;;1;0.36187;27.81;0.0;30.20;64.54;21.85;0.00;;30.20;29.90;29.30
C5;A05;X5;;1;0.36235;28.47;0.0;30.30;64.67;21.85;0.00;;30.30;29.90;29.30
C5;A06;X6;;1;0.36280;28.15;0.0;30.30;64.77;21.86;0.00;;30.30;29.90;29.30
C5;A07;X7;;1;0.36325;32.35;0.0;30.40;64.73;21.85;0.00;;30.40;29.90;29.30
C5;A08;X8;;1;0.36369;32.20;0.0;30.40;64.86;21.85;0.00;;30.40;29.90;29.30
C5;B08;X16;;1;0.36416;20.99;0.0;30.40;64.99;21.85;0.00;;30.40;29.90;29.30
C5;B07;X15;;1;0.36464;21.37;0.0;30.40;65.13;21.85;0.00;;30.40;29.90;29.40
C5;B06;X14;;1;0.36509;21.22;0.0;30.40;65.20;21.85;0.00;;30.40;29.90;29.40
C5;B05;X13;;1;0.36555;21.48;0.0;30.40;65.19;21.89;0.00;;30.40;29.80;29.40
C5;B04;X12;;1;0.36599;21.50;0.0;30.40;65.25;21.88;0.00;;30.40;29.80;29.40
C5;B03;X11;;1;0.36644;21.78;0.0;30.40;65.38;21.89;0.00;;30.40;29.80;29.40
C5;B02;X10;;1;0.36694;22.86;0.0;30.40;65.45;21.89;0.00;;30.40;29.80;29.40
C5;B01;X9;;1;0.36738;23.02;0.0;30.40;65.59;21.89;0.00;;30.40;29.80;29.40
C5;C01;X17;;1;0.36784;21.77;0.0;30.40;65.65;21.89;0.00;;30.40;29.80;29.40
C5;C02;X18;;1;0.36829;22.15;0.0;30.50;65.64;21.89;0.00;;30.50;29.80;29.40
C5;C03;X19;;1;0.36873;22.50;0.0;30.50;65.71;21.89;0.00;;30.50;29.70;29.40
C5;C04;X20;;1;0.36918;22.50;0.0;30.50;65.78;21.89;0.00;;30.50;29.70;29.40
C5;C05;X21;;1;0.36964;21.81;0.0;30.50;65.84;21.89;0.00;;30.50;29.70;29.40
C5;C06;X22;;1;0.37013;21.75;0.0;30.50;65.87;21.89;0.00;;30.50;29.70;29.40
C5;C07;X23;;1;0.37057;21.71;0.0;30.50;65.84;21.89;0.00;;30.50;29.70;29.40
C5;C08;X24;;1;0.37101;22.59;0.0;30.50;65.91;21.88;0.00;;30.50;29.70;29.40
C5;D08;X32;;1;0.37146;23.55;0.0;30.50;65.97;21.88;0.00;;30.50;29.70;29.40
C5;D07;X31;;1;0.37191;22.70;0.0;30.50;65.97;21.89;0.00;;30.50;29.70;29.40
C5;D06;X30;;1;0.37238;22.30;0.0;30.50;66.05;21.88;0.00;;30.50;29.70;29.40
C5;D05;X29;;1;0.37283;22.09;0.0;30.50;66.04;21.89;0.00;;30.50;29.70;29.40
C5;D04;X28;;1;0.37328;22.61;0.0;30.50;66.03;21.89;0.00;;30.50;29.70;29.40
C5;D03;X27;;1;0.37372;23.28;0.0;30.50;66.10;21.88;0.00;;30.50;29.70;29.50
